,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
10900,,,1973-05-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10901,,,1973-05-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,,,1973-05-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903,,,1973-05-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.31,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10904,,,1973-05-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.07,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10905,,,1973-05-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10906,,,1973-05-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10907,,,1973-05-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10908,,,1973-05-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.21,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909,,,1973-05-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.59,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10910,,,1973-05-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.57,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10911,,,1973-05-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.15,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10912,,,1973-05-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.26,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913,,,1973-05-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10914,,,1973-05-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915,,,1973-05-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.68,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,,,1973-05-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10917,,,1973-05-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.01,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10918,,,1973-05-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.74,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10919,,,1973-05-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,,,1973-05-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.64,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10921,,,1973-05-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.16,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10922,,,1973-05-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10923,,,1973-05-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10924,,,1973-05-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,,,1973-05-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10926,,,1973-05-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10927,,,1973-05-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10928,,,1973-05-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.54,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10929,,,1973-05-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,,,1973-05-31,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.05,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,,,1973-06-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.16,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10932,,,1973-06-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10933,,,1973-06-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10934,,,1973-06-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10935,,,1973-06-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10936,,,1973-06-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.07,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937,,,1973-06-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10938,,,1973-06-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.36,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10939,,,1973-06-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,,,1973-06-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10941,,,1973-06-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10942,,,1973-06-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10943,,,1973-06-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.12,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,,,1973-06-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.60,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10945,,,1973-06-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10946,,,1973-06-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.04,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10947,,,1973-06-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.16,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10948,,,1973-06-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10949,,,1973-06-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.03,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,,,1973-06-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10951,,,1973-06-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10952,,,1973-06-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10953,,,1973-06-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.11,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10954,,,1973-06-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.01,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955,,,1973-06-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10956,,,1973-06-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957,,,1973-06-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10958,,,1973-06-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.68,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959,,,1973-06-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.14,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,,,1973-06-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.78,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961,,,1973-07-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.13,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10962,,,1973-07-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.01,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10963,,,1973-07-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10964,,,1973-07-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10965,,,1973-07-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.46,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10966,,,1973-07-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.15,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10967,,,1973-07-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10968,,,1973-07-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969,,,1973-07-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,,,1973-07-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10971,,,1973-07-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.06,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10972,,,1973-07-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.09,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10973,,,1973-07-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10974,,,1973-07-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,,,1973-07-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.03,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10976,,,1973-07-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.16,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10977,,,1973-07-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10978,,,1973-07-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979,,,1973-07-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,,,1973-07-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10981,,,1973-07-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.32,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10982,,,1973-07-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.27,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,,,1973-07-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10984,,,1973-07-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,,,1973-07-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10986,,,1973-07-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10987,,,1973-07-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.09,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10988,,,1973-07-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.18,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10989,,,1973-07-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,,,1973-07-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,,,1973-07-31,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10992,,,1973-08-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10993,,,1973-08-02,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.11,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10994,,,1973-08-03,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.75,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10995,,,1973-08-04,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",1.94,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10996,,,1973-08-05,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10997,,,1973-08-06,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10998,,,1973-08-07,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10999,,,1973-08-08,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,,,1973-08-09,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.70,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,,,1973-08-10,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,,,1973-08-11,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,,,1973-08-12,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.08,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,,,1973-08-13,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.02,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,,,1973-08-14,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,,,1973-08-15,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.10,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,,,1973-08-16,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.77,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,,,1973-08-17,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11009,,,1973-08-18,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,,,1973-08-19,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,,,1973-08-20,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,,,1973-08-21,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,,,1973-08-22,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.01,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11014,,,1973-08-23,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,,,1973-08-24,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11016,,,1973-08-25,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,,,1973-08-26,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11018,,,1973-08-27,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.19,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11019,,,1973-08-28,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,"T,,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,,,1973-08-29,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11021,,,1973-08-30,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022,,,1973-08-31,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",0.00,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11023,,,1973-09-01,337.7,42.6178,-71.9159,,,"ASHBURNHAM, MA US",2.42,",,0,0700",0.0,",,0,",0.0,",,0,",USC00190190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
