,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
2532,,,2014-06-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",51,",,7",65,",,7,0700",,,,,,,,,,,,
2533,,,2014-06-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",52,",,7",59,",,7,0700",,,,,,,,,,,,
2534,,,2014-06-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",52,",,7",66,",,7,0700",,,,,,,,,,,,
2535,,,2014-06-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.09,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",56,",,7",59,",,7,0700",,,,,,,,,,,,
2536,,,2014-06-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,70,",,7",51,",,7",59,",,7,0700",,,,,,,,,,,,
2537,,,2014-06-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,72,",,7",59,",,7",63,",,7,0700",,,,,,,,,,,,
2538,,,2014-06-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.65,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",60,",,7",61,",,7,0700",,,    1,",,7",,,,,,,,
2539,,,2014-06-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,74,",,7",54,",,7",58,",,7,0700",,,,,,,,,,,,
2540,,,2014-06-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",48,",,7",53,",,7,0700",,,,,,,,,,,,
2541,,,2014-06-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",53,",,7",65,",,7,0700",,,,,,,,,,,,
2542,,,2014-06-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",65,",,7",69,",,7,0700",,,,,,,,,,,,
2543,,,2014-06-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,86,",,7",66,",,7",68,",,7,0700",,,,,,,,,,,,
2544,,,2014-06-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",45,",,7",66,",,7,0700",,,,,,,,,,,,
2545,,,2014-06-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",43,",,7",61,",,7,0700",,,,,,,,,,,,
2546,,,2014-06-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",45,",,7",60,",,7,0700",,,,,,,,,,,,
2547,,,2014-06-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",44,",,7",51,",,7,0700",,,,,,,,,,,,
2548,,,2014-06-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",48,",,7",75,",,7,0700",,,,,,,,,,,,
2549,,,2014-06-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",64,",,7",71,",,7,0700",,,,,,,,,,,,
2550,,,2014-06-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",70,",,7",71,",,7,0700",,,,,,,,,,,,
2551,,,2014-06-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",54,",,7",56,",,7,0700",,,,,,,,,,,,
2552,,,2014-06-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",44,",,7",49,",,7,0700",,,,,,,,,,,,
2553,,,2014-06-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",47,",,7",52,",,7,0700",,,,,,,,,,,,
2554,,,2014-06-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",52,",,7",74,",,7,0700",,,,,,,,,,,,
2555,,,2014-07-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",52,",,7",72,",,7,0700",,,,,,,,,,,,
2556,,,2014-07-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,86,",,7",70,",,7",71,",,7,0700",,,,,,,,,,,,
2557,,,2014-07-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,88,",,7",71,",,7",74,",,7,0700",,,,,,,,,,,,
2558,,,2014-07-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,89,",,7",65,",,7",72,",,7,0700",,,,,,,,,,,,
2559,,,2014-07-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",3.01,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",57,",,7",58,",,7,0700",,,,,    1,",,7",,,,,,
2560,,,2014-07-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",54,",,7",64,",,7,0700",,,,,,,,,,,,
2561,,,2014-07-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",64,",,7",69,",,7,0700",,,,,,,,,,,,
2562,,,2014-07-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",69,",,7",75,",,7,0700",,,,,,,,,,,,
2563,,,2014-07-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,89,",,7",70,",,7",73,",,7,0700",,,,,,,,,,,,
2564,,,2014-07-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",68,",,7",70,",,7,0700",,,,,,,,,,,,
2565,,,2014-07-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,82,",,7",59,",,7",61,",,7,0700",,,,,,,,,,,,
2566,,,2014-07-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",54,",,7",56,",,7,0700",,,,,,,,,,,,
2567,,,2014-07-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",56,",,7",70,",,7,0700",,,,,,,,,,,,
2568,,,2014-07-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,82,",,7",70,",,7",71,",,7,0700",,,,,,,,,,,,
2569,,,2014-07-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.07,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",71,",,7",73,",,7,0700",,,,,,,,,,,,
2570,,,2014-07-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",71,",,7",71,",,7,0700",,,,,,,,,,,,
2571,,,2014-07-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",2.49,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",64,",,7",64,",,7,0700",,,,,    1,",,7",,,,,,
2572,,,2014-07-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,82,",,7",55,",,7",61,",,7,0700",,,,,,,,,,,,
2573,,,2014-07-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",55,",,7",57,",,7,0700",,,    1,",,7",,,,,,,,
2574,,,2014-07-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.01,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",57,",,7",61,",,7,0700",,,,,,,,,,,,
2575,,,2014-07-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.20,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,74,",,7",60,",,7",60,",,7,0700",,,,,,,,,,,,
2576,,,2014-07-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",56,",,7",59,",,7,0700",,,,,,,,,,,,
2577,,,2014-07-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",59,",,7",71,",,7,0700",,,,,,,,,,,,
2578,,,2014-07-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,86,",,7",67,",,7",74,",,7,0700",,,,,,,,,,,,
2579,,,2014-07-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",58,",,7",58,",,7,0700",,,,,,,,,,,,
2580,,,2014-07-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",55,",,7",60,",,7,0700",,,,,,,,,,,,
2581,,,2014-07-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,82,",,7",59,",,7",69,",,7,0700",,,,,,,,,,,,
2582,,,2014-07-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",69,",,7",72,",,7,0700",,,,,,,,,,,,
2583,,,2014-07-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.01,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",62,",,7",64,",,7,0700",,,,,,,,,,,,
2584,,,2014-07-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",51,",,7",52,",,7,0700",,,,,,,,,,,,
2585,,,2014-07-31,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",50,",,7",55,",,7,0700",,,,,,,,,,,,
2586,,,2014-08-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",55,",,7",64,",,7,0700",,,,,,,,,,,,
2587,,,2014-08-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.02,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",64,",,7",65,",,7,0700",,,,,,,,,,,,
2588,,,2014-08-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.30,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",60,",,7",61,",,7,0700",,,,,,,,,,,,
2589,,,2014-08-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,70,",,7",61,",,7",65,",,7,0700",,,,,,,,,,,,
2590,,,2014-08-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",63,",,7",68,",,7,0700",,,    1,",,7",,,,,,,,
2591,,,2014-08-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",63,",,7",65,",,7,0700",,,,,,,,,,,,
2592,,,2014-08-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.05,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",53,",,7",53,",,7,0700",,,,,,,,,,,,
2593,,,2014-08-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,80,",,7",52,",,7",53,",,7,0700",,,,,,,,,,,,
2594,,,2014-08-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",52,",,7",55,",,7,0700",,,,,,,,,,,,
2595,,,2014-08-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",53,",,7",54,",,7,0700",,,,,,,,,,,,
2596,,,2014-08-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",53,",,7",56,",,7,0700",,,,,,,,,,,,
2597,,,2014-08-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",54,",,7",57,",,7,0700",,,,,,,,,,,,
2598,,,2014-08-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",57,",,7",66,",,7,0700",,,,,,,,,,,,
2599,,,2014-08-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.35,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",60,",,7",60,",,7,0700",,,,,,,,,,,,
2600,,,2014-08-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.02,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",50,",,7",55,",,7,0700",,,,,,,,,,,,
2601,,,2014-08-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",51,",,7",52,",,7,0700",,,,,,,,,,,,
2602,,,2014-08-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,77,",,7",52,",,7",58,",,7,0700",,,,,,,,,,,,
2603,,,2014-08-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,80,",,7",50,",,7",54,",,7,0700",,,,,,,,,,,,
2604,,,2014-08-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",42,",,7",56,",,7,0700",,,,,,,,,,,,
2605,,,2014-08-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",48,",,7",49,",,7,0700",,,    1,",,7",,,,,,,,
2606,,,2014-08-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",48,",,7",55,",,7,0700",,,,,,,,,,,,
2607,,,2014-08-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.08,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,79,",,7",55,",,7",64,",,7,0700",,,,,,,,,,,,
2608,,,2014-08-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,72,",,7",58,",,7",58,",,7,0700",,,,,,,,,,,,
2609,,,2014-08-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,74,",,7",49,",,7",64,",,7,0700",,,,,,,,,,,,
2610,,,2014-08-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",51,",,7",53,",,7,0700",,,,,,,,,,,,
2611,,,2014-08-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,86,",,7",,,60,",,7,0700",,,,,,,,,,,,
2612,,,2014-08-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",53,",,7",60,",,7,0700",,,,,,,,,,,,
2613,,,2014-08-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,86,",,7",60,",,7",69,",,7,0700",,,,,,,,,,,,
2614,,,2014-08-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,81,",,7",52,",,7",57,",,7,0700",,,,,,,,,,,,
2615,,,2014-08-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,73,",,7",42,",,7",45,",,7,0700",,,,,,,,,,,,
2616,,,2014-08-31,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,76,",,7",45,",,7",70,",,7,0700",,,,,,,,,,,,
2617,,,2014-09-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",70,",,7",71,",,7,0700",,,,,,,,,,,,
2618,,,2014-09-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.09,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",66,",,7",71,",,7,0700",,,,,,,,,,,,
2619,,,2014-09-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,91,",,7",71,",,7",71,",,7,0700",,,,,,,,,,,,
2620,,,2014-09-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,84,",,7",50,",,7",54,",,7,0700",,,,,,,,,,,,
2621,,,2014-09-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,,,,,,,,,,,,,,,,,,
2622,,,2014-09-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",,,74,",,7,0700",,,,,,,,,,,,
2623,,,2014-09-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.55,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,87,",,7",63,",,7",63,",,7,0700",,,,,,,,,,,,
2624,,,2014-09-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,77,",,7",47,",,7",49,",,7,0700",,,,,,,,,,,,
2625,,,2014-09-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,73,",,7",48,",,7",56,",,7,0700",,,,,,,,,,,,
2626,,,2014-09-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",56,",,7",61,",,7,0700",,,,,,,,,,,,
2627,,,2014-09-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",56,",,7",61,",,7,0700",,,,,,,,,,,,
2628,,,2014-09-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",52,",,7",54,",,7,0700",,,,,,,,,,,,
2629,,,2014-09-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",47,",,7",54,",,7,0700",,,,,,,,,,,,
2630,,,2014-09-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.13,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,69,",,7",50,",,7",50,",,7,0700",,,,,,,,,,,,
2631,,,2014-09-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,68,",,7",43,",,7",44,",,7,0700",,,,,,,,,,,,
2632,,,2014-09-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,68,",,7",43,",,7",49,",,7,0700",,,,,,,,,,,,
2633,,,2014-09-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,72,",,7",42,",,7",42,",,7,0700",,,    1,",,7",,,,,,,,
2634,,,2014-09-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,73,",,7",37,",,7",39,",,7,0700",,,,,,,,,,,,
2635,,,2014-09-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,75,",,7",39,",,7",48,",,7,0700",,,,,,,,,,,,
2636,,,2014-09-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,58,",,7",29,",,7",34,",,7,0700",,,,,,,,,,,,
2637,,,2014-09-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.02,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,70,",,7",34,",,7",67,",,7,0700",,,,,,,,,,,,
2638,,,2014-09-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.05,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,78,",,7",62,",,7",62,",,7,0700",,,,,,,,,,,,
2639,,,2014-09-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,74,",,7",34,",,7",39,",,7,0700",,,,,,,,,,,,
2640,,,2014-09-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,71,",,7",37,",,7",41,",,7,0700",,,,,,,,,,,,
2641,,,2014-09-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,69,",,7",41,",,7",53,",,7,0700",,,,,,,,,,,,
2642,,,2014-09-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.17,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,61,",,7",53,",,7",55,",,7,0700",,,,,,,,,,,,
2643,,,2014-09-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,72,",,7",42,",,7",44,",,7,0700",,,,,,,,,,,,
2644,,,2014-09-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,83,",,7",44,",,7",47,",,7,0700",,,,,,,,,,,,
2645,,,2014-09-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,85,",,7",47,",,7",55,",,7,0700",,,,,,,,,,,,
2646,,,2014-09-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,74,",,7",52,",,7",56,",,7,0700",,,,,,,,,,,,
2647,,,2014-10-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,57,",,7",55,",,7",57,",,7,0700",,,,,,,,,,,,
2648,,,2014-10-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.69,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,59,",,7",,,56,",,7,0700",,,,,,,,,,,,
2649,,,2014-10-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.04,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,57,",,7",48,",,7",51,",,7,0700",,,,,,,,,,,,
2650,,,2014-10-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,58,",,7",51,",,7",54,",,7,0700",,,    1,",,7",,,,,,,,
2651,,,2014-10-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.07,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,65,",,7",48,",,7",48,",,7,0700",,,,,,,,,,,,
2652,,,2014-10-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,62,",,7",31,",,7",31,",,7,0700",,,,,,,,,,,,
2653,,,2014-10-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190840,66,",,7",,,66,",,7,0700",,,,,,,,,,,,
